edge_id,from_node,to_node,base_length,base_speed_limit,road_type,lanes,is_oneway
2694,412522566,286643432,36.615,50.0,tertiary,2,1
2695,412524677,1319999687,43.485,30.0,residential,1,1
2696,412524677,1319999683,78.908,50.0,residential,1,1
2697,412524678,1319999683,53.135,50.0,residential,1,0
2698,412525198,412527706,7.003,50.0,residential,1,0
2699,412525198,3593580055,220.29600000000002,50.0,residential,1,1
2700,412525198,12959281701,33.854,50.0,residential,1,0
2701,412527669,1383600414,67.382,50.0,residential,1,1
2702,412527706,412534016,24.704,50.0,residential,1,1
2703,412527706,412525198,7.003,50.0,residential,1,0
2704,412528048,365768426,10.993,30.0,residential,1,1
2705,412528048,412528202,125.816,50.0,residential,1,1
2706,412528202,340235293,114.33999999999999,50.0,residential,1,1
2707,412528707,412528770,28.723000000000003,50.0,residential,1,1
2708,412528707,3985298559,66.946,50.0,residential,1,0
2709,412528770,2133476077,36.461,30.0,residential,1,1
2710,412528770,3985298563,45.646,50.0,residential,1,0
2711,412528771,3985298563,33.555,50.0,residential,1,0
2712,412528771,1628415510,46.723,50.0,residential,1,1
2713,412530001,412530195,35.936,50.0,residential,1,1
2714,412530001,412530197,12.863,50.0,residential,1,0
2715,412530016,1383600399,5.559,30.0,residential,1,1
2716,412530016,412530001,41.358,50.0,residential,1,1
2717,412530195,412530340,28.085,50.0,residential,1,1
2718,412530197,412530001,12.863,50.0,residential,1,0
2719,412530340,412531323,23.633,50.0,residential,1,1
2720,412530569,496175946,32.642,50.0,residential,1,1
2721,412531260,412530569,23.048,50.0,residential,1,1
2722,412531260,412531506,43.515,50.0,residential,1,1
2723,412531323,317214579,27.955,50.0,residential,1,1
2724,412531396,412531901,44.777,50.0,residential,1,1
2725,412531396,412524677,49.424,30.0,residential,1,1
2726,412531452,412530569,42.55,50.0,residential,1,1
2727,412531452,412531506,23.325,50.0,residential,1,1
2728,412531452,412530340,165.48000000000002,50.0,residential,1,1
2729,412531506,1383600402,26.878,50.0,residential,1,1
2730,412531506,412531323,163.96800000000002,50.0,residential,1,1
2731,412531507,412527706,44.44,50.0,residential,1,1
2732,412531507,412527669,164.56,50.0,residential,1,1
2733,412531901,412531452,36.905,50.0,residential,1,1
2734,412531901,576978980,76.916,50.0,residential,1,1
2735,412532283,496175946,40.477,50.0,residential,1,1
2736,412532283,412530569,67.638,50.0,residential,1,1
2737,412532425,576978980,51.08,50.0,residential,1,0
2738,412534016,3593580049,40.597,50.0,residential,1,1
2739,412691495,8647535227,152.919,30.0,residential,1,0
2740,412691495,34132764,91.045,30.0,residential,1,1
2741,412702687,362654505,63.964999999999996,30.0,residential,1,1
2742,412702687,412519273,65.30799999999999,30.0,residential,1,1
2743,412813531,412813618,59.205,50.0,residential,1,0
2744,412813618,12783448856,59.167,50.0,residential,1,0
2745,412813618,412813531,59.205,50.0,residential,1,0
2746,412813618,412814406,115.46900000000001,50.0,residential,1,0
2747,412813618,412814470,114.99799999999999,50.0,residential,1,0
2748,412814405,412814406,65.376,50.0,residential,1,0
2749,412814406,6145368549,66.532,50.0,residential,1,0
2750,412814406,412814405,65.376,50.0,residential,1,0
2751,412814406,412814471,170.924,50.0,residential,1,0
2752,412814406,412813618,115.46900000000001,50.0,residential,1,0
2753,412814470,412813618,114.99799999999999,50.0,residential,1,0
2754,412814471,412815718,224.8,50.0,residential,1,0
2755,412814471,10742383295,93.41300000000001,50.0,residential,1,0
2756,412814471,412814406,170.92399999999998,50.0,residential,1,0
2757,412815718,1678949751,11.379,30.0,residential,1,0
2758,412815718,412814471,224.79999999999998,50.0,residential,1,0
2759,412815718,3667590706,193.24099999999999,50.0,tertiary,2,1
2760,412815787,412815718,160.33799999999997,50.0,tertiary,2,1
2761,412816145,289503068,95.629,50.0,residential,1,0
2762,412816227,289503068,81.125,50.0,residential,1,0
2763,412816227,412816550,129.555,50.0,residential,1,1
2764,412816227,10304320419,115.757,50.0,residential,1,0
2765,412816550,1790662886,32.839,50.0,residential,1,1
2766,412816550,3644526483,86.013,50.0,unclassified,1,0
2767,412817611,412817612,17.314,50.0,unclassified,1,1
2768,412817611,3496916397,692.4019999999999,50.0,secondary,3,1
2769,412817612,1147954803,7.394,50.0,secondary,3,1
2770,412817612,1551409219,29.514,50.0,unclassified,1,1
2771,412818316,4232510967,702.016,50.0,unclassified,1,1
2772,412818316,11846590955,30.307,50.0,unclassified,1,1
2773,412820301,342280843,96.999,50.0,secondary,3,1
2774,412820301,412820333,139.893,50.0,secondary_link,1,1
2775,412820333,354027893,942.2289999999996,60.0,tertiary,1,1
2776,412820357,342280719,148.462,50.0,tertiary,1,1
2777,412820357,412820592,301.911,30.0,tertiary,1,0
2778,412820592,412820595,292.067,30.0,tertiary,1,0
2779,412820592,412820357,301.91099999999994,30.0,tertiary,1,0
2780,412820592,1152595949,94.474,30.0,residential,1,0
2781,412820595,412820592,292.067,30.0,tertiary,1,0
2782,412820595,412834048,103.718,50.0,tertiary,1,0
2783,412820595,412834963,171.029,30.0,tertiary,1,0
2784,412820600,412820601,87.27,30.0,residential,1,0
2785,412820600,412838545,115.135,30.0,tertiary,1,0
2786,412820600,412835008,111.44800000000001,30.0,tertiary,1,0
2787,412820601,412820600,87.27,30.0,residential,1,0
2788,412821294,387492231,50.078,30.0,residential,1,0
2789,412821294,412821484,95.711,30.0,residential,1,1
2790,412821484,1152596031,44.18,30.0,residential,1,0
2791,412821484,412821644,319.093,30.0,residential,1,1
2792,412821644,412834048,131.173,50.0,tertiary,1,0
2793,412821644,412823940,171.471,50.0,tertiary,1,0
2794,412823940,412831028,18.742,50.0,tertiary,1,0
2795,412823940,412821644,171.47099999999998,50.0,tertiary,1,0
2796,412823940,387492231,303.98199999999997,60.0,secondary,2,1
2797,412831028,412823940,18.742,50.0,tertiary,1,0
2798,412831028,1168579440,19.972,60.0,secondary,2,1
2799,412831028,1168579465,14.305,30.0,tertiary,1,0
2800,412832647,412823940,205.259,60.0,secondary,2,1
2801,412832647,412832662,119.467,30.0,tertiary,1,0
2802,412832662,412840241,95.285,30.0,tertiary,1,0
2803,412832662,412832647,119.467,30.0,tertiary,1,0
2804,412832662,412833777,219.23900000000003,30.0,residential,1,1
2805,412832892,412833417,91.34,30.0,residential,1,1
2806,412832892,1107315960,127.15500000000002,50.0,secondary,1,1
2807,412833417,412840255,166.473,30.0,residential,1,1
2808,412833777,412833779,49.016,30.0,living_street,1,0
2809,412833777,412833417,78.433,30.0,residential,1,1
2810,412833779,412833777,49.016,30.0,living_street,1,0
2811,412833951,412834759,96.855,30.0,residential,1,1
2812,412833951,412832662,266.918,30.0,residential,1,1
2813,412834048,412821644,131.173,50.0,tertiary,1,0
2814,412834048,412833951,110.224,30.0,residential,1,1
2815,412834048,412820595,103.718,50.0,tertiary,1,0
2816,412834759,412834963,90.946,30.0,residential,1,0
2817,412834759,412840251,211.11700000000002,30.0,residential,1,1
2818,412834963,412834759,90.946,30.0,residential,1,0
2819,412834963,412835008,89.179,30.0,tertiary,1,0
2820,412834963,412820595,171.029,30.0,tertiary,1,0
2821,412835008,412835021,279.877,30.0,residential,1,1
2822,412835008,412820600,111.44800000000001,30.0,tertiary,1,0
2823,412835008,412834963,89.179,30.0,tertiary,1,0
2824,412835021,412840035,81.194,30.0,tertiary,1,0
2825,412835021,412837667,50.894,30.0,tertiary,1,0
2826,412835021,412836308,194.997,30.0,residential,1,1
2827,412835374,1107315967,22.68,50.0,secondary,1,1
2828,412835374,342281592,13.781,60.0,secondary,2,1
2829,412836308,412836309,12.727999999999998,30.0,residential,1,1
2830,412836308,412832892,94.366,50.0,secondary,1,1
2831,412836309,415457634,150.867,50.0,secondary,1,1
2832,412837667,412835021,50.894,30.0,tertiary,1,0
2833,412837667,412837835,155.807,30.0,residential,1,0
2834,412837667,412837672,208.76,30.0,residential,1,0
2835,412837667,412838545,165.754,30.0,tertiary,1,0
2836,412837672,412837667,208.76,30.0,residential,1,0
2837,412837835,412836308,51.737,50.0,secondary,1,1
2838,412837835,412837667,155.807,30.0,residential,1,0
2839,412838545,412837667,165.754,30.0,tertiary,1,0
2840,412838545,412820600,115.135,30.0,tertiary,1,0
2841,412838545,10829002286,153.651,30.0,residential,1,0
2842,412840035,412835021,81.194,30.0,tertiary,1,0
2843,412840035,412840251,13.836,30.0,tertiary,1,1
2844,412840241,412832662,95.285,30.0,tertiary,1,0
2845,412840241,412840255,15.100000000000001,30.0,tertiary,1,1
2846,412840251,412840241,16.543,30.0,tertiary,1,1
2847,412840255,412840035,19.607,30.0,tertiary,1,1
2848,412870573,2559090345,37.221,30.0,residential,1,0
2849,412871192,4649675001,39.169,30.0,residential,1,1
2850,412871192,342326535,71.399,50.0,residential,1,0
2851,412871192,342316230,92.881,50.0,residential,1,0
2852,412871776,4649675001,85.187,30.0,residential,1,1
2853,412871776,342316230,52.098,50.0,residential,1,0
2854,412871776,342329117,319.13800000000003,50.0,residential,1,0
2855,412872360,4649675001,59.322,30.0,residential,1,0
2856,413898291,840370986,27.059,30.0,tertiary,1,1
2857,413898291,417624290,395.18399999999997,30.0,residential,1,0
2858,413898294,413898291,18.659999999999997,30.0,tertiary,1,1
2859,413898295,413898294,12.852,30.0,tertiary,1,1
2860,413898297,413898295,19.884,30.0,tertiary,1,1
2861,413898297,2343721438,322.844,30.0,tertiary,1,1
2862,414596282,840371341,14.690999999999999,30.0,tertiary,1,1
2863,414685307,417624290,233.64999999999998,30.0,residential,1,0
2864,414685307,900655290,53.404,30.0,residential,1,0
2865,414685307,840370986,77.703,30.0,residential,1,0
2866,414719366,414719373,12.299,50.0,tertiary,1,1
2867,414719373,5894576017,168.601,30.0,residential,1,1
2868,414719373,4970978703,10.475999999999999,50.0,tertiary,1,1
2869,414719375,415452223,12.021,50.0,tertiary,1,1
2870,414719517,414719375,155.446,30.0,tertiary,1,1
2871,414719517,4970978701,14.962,50.0,tertiary,1,1
2872,414719542,414719543,13.547999999999998,50.0,tertiary,1,1
2873,414719542,415454322,67.118,30.0,residential,1,0
2874,414719543,415448758,245.491,30.0,tertiary,1,1
2875,414719543,414719544,15.562000000000001,50.0,tertiary,1,1
2876,414719544,414719546,14.806000000000001,50.0,tertiary,1,1
2877,414719546,414719517,15.797,50.0,tertiary,1,1
2878,414719546,415449695,186.223,30.0,residential,1,0
2879,414719927,414720498,186.824,30.0,residential,1,0
2880,414719927,414720184,72.969,30.0,residential,1,0
2881,414719927,415454481,295.584,30.0,residential,1,0
2882,414720184,414719927,72.969,30.0,residential,1,0
2883,414720184,414720184,43.275999999999996,50.0,residential,1,1
2884,414720498,414719927,186.824,30.0,residential,1,0
2885,414720498,415454322,63.711,30.0,residential,1,0
2886,414720498,414720503,85.848,30.0,residential,1,0
2887,414720503,414720504,25.846,30.0,residential,1,0
2888,414720503,414720498,85.848,30.0,residential,1,0
2889,414720503,414720507,51.264,30.0,residential,1,0
2890,414720504,414720503,25.846,30.0,residential,1,0
2891,414720507,414720503,51.264,30.0,residential,1,0
2892,414720635,3540731266,140.021,30.0,residential,1,1
2893,414720635,414720771,137.331,30.0,residential,1,0
2894,414720638,414720795,216.099,30.0,residential,1,0
2895,414720638,414720681,65.394,30.0,residential,1,0
2896,414720638,414720771,202.406,30.0,residential,1,0
2897,414720676,414720795,135.666,30.0,residential,1,0
2898,414720681,414720638,65.394,30.0,residential,1,0
2899,414720681,11489094007,26.537,30.0,residential,1,0
2900,414720681,414720699,203.04099999999997,30.0,residential,1,1
2901,414720699,414720700,23.022,50.0,residential,1,0
2902,414720699,11489094007,183.66900000000004,30.0,residential,1,1
2903,414720700,414720699,23.022,50.0,residential,1,0
2904,414720771,522487351,238.674,30.0,residential,1,0
2905,414720771,414720638,202.406,30.0,residential,1,0
2906,414720771,414720635,137.331,30.0,residential,1,0
2907,414720780,414720795,306.73400000000004,30.0,residential,1,0
2908,414720780,3540731265,7.945,50.0,residential,1,1
2909,414720795,414720638,216.099,30.0,residential,1,0
2910,414720795,414720676,135.666,30.0,residential,1,0
2911,414720795,414720780,306.734,30.0,residential,1,0
2912,415292027,410114834,81.661,30.0,residential,1,1
2913,415442186,1627585,72.56,50.0,tertiary,3,0
2914,415442186,270490795,67.24799999999999,50.0,tertiary,3,0
2915,415442591,415442652,58.589,50.0,residential,1,1
2916,415442593,415442594,12.583,30.0,residential,1,0
2917,415442593,417773824,96.827,60.0,secondary,2,1
2918,415442594,415442593,12.583,30.0,residential,1,0
2919,415442594,1107315974,186.233,60.0,secondary,2,1
2920,415442594,415461792,64.263,30.0,residential,1,0
2921,415442595,412837835,101.687,50.0,secondary,1,1
2922,415442603,415442591,99.959,50.0,residential,1,1
2923,415442603,1227320,73.047,50.0,secondary,2,1
2924,415442652,415442665,88.248,50.0,residential,1,1
2925,415442652,415442186,77.15700000000001,50.0,residential,1,1
2926,415442665,415442603,67.746,50.0,secondary,2,1
2927,415443303,958076404,93.111,50.0,tertiary,1,0
2928,415443303,603554356,12.612,50.0,tertiary,1,0
2929,415443303,335852681,163.256,50.0,tertiary,1,1
2930,415446335,434304762,41.751,30.0,residential,1,0
2931,415447033,415448018,136.898,30.0,tertiary,1,0
2932,415447033,2485930974,45.304,30.0,tertiary,1,0
2933,415447033,958446733,99.82300000000001,30.0,tertiary,1,0
2934,415447359,958445675,203.177,30.0,tertiary,1,0
2935,415447359,1001172772,23.352,30.0,tertiary,1,0
2936,415447359,1125956494,72.38000000000001,30.0,residential,1,0
2937,415447423,1001172514,53.06,30.0,tertiary,1,1
2938,415447423,1001172655,88.584,30.0,tertiary,1,0
2939,415447520,4113619421,16.858,50.0,tertiary,1,1
2940,415447520,1127788262,53.058,30.0,tertiary,1,1
2941,415447643,335853131,11.507,50.0,tertiary,1,1
2942,415447643,415448018,86.813,30.0,tertiary,1,0
2943,415448018,415447033,136.898,30.0,tertiary,1,0
2944,415448018,335852980,81.913,50.0,tertiary_link,1,1
2945,415448018,415447643,86.813,30.0,tertiary,1,0
2946,415448066,4113619442,69.619,30.0,residential,1,0
2947,415448753,414719544,242.425,30.0,tertiary,1,1
2948,415448753,415448758,10.516,30.0,tertiary,1,1
2949,415448758,415448941,10.299,30.0,tertiary,1,1
2950,415448762,415448753,13.84,30.0,tertiary,1,1
2951,415448762,612260597,123.469,30.0,tertiary,1,0
2952,415448941,415448762,27.887,30.0,tertiary,1,1
2953,415448941,1156938320,70.961,30.0,residential,1,0
2954,415449529,2554825139,236.15800000000002,30.0,residential,1,0
2955,415449529,612260597,103.108,30.0,tertiary,1,0
2956,415449529,3147530509,47.980000000000004,30.0,tertiary,1,1
2957,415449695,2554825148,27.483,30.0,residential,1,0
2958,415449695,414719546,186.223,30.0,residential,1,0
2959,415449695,415450694,132.22,30.0,residential,1,0
2960,415450694,415449695,132.22,30.0,residential,1,0
2961,415452223,414719366,13.764,50.0,tertiary,1,1
2962,415452223,3147530490,318.882,30.0,tertiary,1,1
2963,415452402,415452403,17.79,50.0,secondary,1,1
2964,415452402,3147530512,20.966,70.0,secondary,1,1
2965,415452403,361102152,13.066,70.0,secondary,1,1
2966,415452403,1156944911,13.49,50.0,secondary,1,1
2967,415454322,414720498,63.711,30.0,residential,1,0
2968,415454322,414719542,67.118,30.0,residential,1,0
2969,415454322,415454333,120.471,30.0,residential,1,0
2970,415454333,415454322,120.471,30.0,residential,1,0
2971,415454481,414719927,295.584,30.0,residential,1,0
2972,415454481,1156938320,247.95299999999997,30.0,residential,1,0
2973,415454481,1156938320,548.222,30.0,residential,1,0
2974,415454481,766773323,121.381,50.0,unclassified,1,0
2975,415454497,415461001,79.117,30.0,residential,1,0
2976,415454499,415454497,149.131,30.0,residential,1,1
2977,415457634,415459507,64.722,30.0,residential,1,0
2978,415457634,415442595,13.134,30.0,residential,1,1
2979,415457634,301910593,176.644,50.0,secondary,1,1
2980,415458099,415454499,238.463,30.0,residential,1,1
2981,415458099,415459682,281.76,30.0,residential,1,1
2982,415459506,415462640,146.129,30.0,residential,1,1
2983,415459506,1127856902,33.961,30.0,residential,1,0
2984,415459506,415462480,69.125,30.0,residential,1,0
2985,415459507,415457634,64.722,30.0,residential,1,0
2986,415459507,415458099,157.182,30.0,residential,1,1
2987,415459507,415462363,90.386,30.0,residential,1,0
2988,415459682,415454499,80.149,30.0,residential,1,1
2989,415459682,417624330,25.269,50.0,residential,1,0
2990,415461001,415462363,67.789,30.0,residential,1,0
2991,415461001,415454497,79.117,30.0,residential,1,0
